tipus,szerzo,cim,vers,link
neg,Lászlófy Csaba,Vihar,"Mi ez a robaj, csattanó villámcsapás. Felhőkbe képzelt kaszás. Eső hullik könnyeid helyébe, Ez csak kivetülése a lelkednek. Már zokogsz, amikor kapaszkodni akarsz, Már földet is kaparsz! Csakhogy nincs fogódzó! Vége, mi a búcsúszó? Elméd többé nem a tied. Egy másik éned veszi el tőled. Új én, aki fázik és megázott. A vihar tombol, éld meg a pillanatot. Egyedül vagy, egyedül kell felállnod! Aztán meg továbbsétálnod, Akkor leszel kisfiúból férfi. Amikor az élet a legértékesebb dolgokat elveszi. Leszakad már rád az egész ég, De te most gyulladsz meg, és látod, hogy a felhők fölött az ég kék. Forró és hideg, mint az esőben szeretkezés. Én bátorítalak a vihar legmélyén, gyulladj meg, égj, égj!",https://poet.hu/vers/354574
neg,Horváth Dorka,Önmagadért vagy szerethető!,"Elkap megint az érzés, nem akarok visszamenni hozzá! Azt hittem, túlvagyok mindenen, de a sorsom megtréfál. Újra felgörget mindent, ami régen volt, jelezvén: Neked egész életed erről szól! Szaladni, mert nem akarod, de újra futsz a szorongás elől, rohanni csúfos nárciszok közt, a félelem lassan megöl. Szembenézni vele nem lehet, nem vagyok elég jó, kapaszkodom még mindig abba, ami nem nekem való. De egy kedves hang megszólal: ""Önmagadért vagy szerethető"", a mondat súlya még mindig megérint, nem fogadok el olyat, ami nem hihető. És ahogy elgondolkodtat ez a gyönyörű mondat, végigfut bennem az érzés, s kitör az elnyomott könnyek sora.",https://poet.hu/vers/353998
neg,Nyul Eugénia,Könnyzápor,"Könny csorog arcomon, S nincs, ki letörölje. Maxra tekerve bömböl a zene fülemben, Már csak ez tart életben. Hát ez az élet? Magányosan összekuporodva, Zenét bömböltetve. Mások tizennégy évesen Buliból buliba járnak. Én meg egyedül maradtam. Hisz nekem nem a bulifények kellenek, Hanem egy boldog család. Akik mindig, Minden helyzetben mellettem állnak. De tudom, én vagyok a hibás, Ha akkor nem futamodom meg, Olyanok lennénk, mint rég. Szabályokat megszegve, Hangos nevetéssel a világ ellen. Ami már csak nyugtat, Azok az emlékek.",https://poet.hu/vers/353821
neg,Jurisin (Szőke) Margit,Az eső,"Már két napja lakásomból ki sem mozdultam. Fájdalom marcangolja szívem, lelkem. Ma reggel esőre ébredtem. Ez is egy szomorú nap lesz. Az esőt soha, de soha nem kedveltem. Mindig szomorúságot idézett bennem, de most a bánat és a fájdalom már két napja ül a vállamon. Ki kell mozdulnom! Vettem a táskám, kabátom. Hullottak a könnyeim, hullottak az esőcseppek, de felemelt fővel mentem. Hosszú és céltalan séta után elállt az eső. Megtöröltem arcomat, mosolyogva folytattam ekkor már céltudatos utamat. Az eső nem hozza a szomorúságot, az bennünk lakozik. Az eső segít eltakarni szívünk szavát. Könnyekbe fojtjuk azt, amit nem tudunk kimondani.",https://poet.hu/vers/353616
neg,Csomor Henriett,Bánatkönny,"Vajon honnan ered bánatnak könnye? Szívemben miért ég elviselhetetlen fájdalom? Rég láttam kedves arcodat, hangod melegét többé nem hallhatom, valamit mégis itt hagytál nekem. Ezt soha el nem engedem, drága kincsként őrzöm legbelül emlékedet, néha oly nehéz megértenem. Csak így tudhatlak közelemben: ilyenkor könny pereg le arcomról, minden cseppjét emlékedért hullatom. Oly jó teljes szívből zokogni, csak keservesen sírni, de fájdalmas órákban ott van veled, aki máskülönben már nem lehet.",https://poet.hu/vers/353171
neg,Nyul Eugénia,Nélkülem,"Látom, már boldog vagy nélkülem, Ezért most elengedlek. Mert tudom, hogy már nélkülem is megleszel. Minden lépésnél melletted leszek, S óvlak minden fájdalomtól. De nekem most mennem kell, Ez az élet nekem eddig tartott. De vigyázok rád odaát. S tudd, én mindig szeretni foglak.",https://poet.hu/vers/353014
neg,Trebó Róbert,Könny,"Ha édes a sors, keserű vagy savanyú, akkor a szem sós.",https://poet.hu/vers/350733
neg,Berki Noémi,Emelkedő mélység,"Aranyszemű fiú átölelt az éjjel, Elhódított engem az arany szemével. Magyarázott nekem mozdulatlan testével, Elmondta nekem, tele van szenvedéllyel. Aranyszemű fiú átölelt, mert sírtam, Teljes gégémből neki ordítottam. Ordítottam szegénynek kábult lázban, Pedig nem is ő, hanem én hibáztam.",https://poet.hu/vers/349446
neg,Farkas Levente,Szerelmem,"Mit én szavakba öntöttem, Te eldobtad, Mit én szívemből kinyertem, Te eltapostad. Boldogságom nyújtottam, Megnyugvásom voltál nyúzottan. Meleg szíved öleltem, Életem nélküled képtelen, Lélektelen, lehetetlen, Téged várlak végtelen, Ha te nem is vársz engem, Veled vagyok a fényben. Veled voltam a sötétben, Szerettelek a legnagyobb feketeségben, Most, hogy fény üti szíved, Már nem kellek neked. Maradni akarok, De nem maradhatok. Eldobtál engem, S nélküled nekem végem. Mit leírtam neked papírra, Te kifacsartad, Boldogságom, mit neked adtam, Te eltapostad.",https://poet.hu/vers/349276
neg,Hock Zsofia,Hát mi?,"Hát mi az, ami visszatart, hogy megtudja bárki, mit őröl az agymalom fejedben. Hogy kukacos búliszt molya ezer kínhangya őrült bolya motoz monoton fekete seregben falanxban - hova? Hát mi az, ami szégyen, mi másnak nem fáj már, régen mi nyüszít, lapít, sikít, kiirt, ki irt ki, mi?",https://poet.hu/vers/348275
neg,Paksi Edit,A macskám,"A macskám sír, Sír a macskám, Mindig sír a szája, Minek nevezzelek, Te fészkes fene, Te bömbölés netovábbja.",https://poet.hu/vers/347341
neg,Jurancsik Eszter,Vándor,"A magányos vándor elfáradt a hosszú úton. Nem látja már célját, elvesztette valahol. A felkelő Nap sugarai nem adnak több meleget. Hiába látszik minden, a jeges szél marad csak meg. Megáll a hegytetőn, körbenéz, könnyes szemével azt kérdezi: ""hol vagy, kedvesem?"" De a válasz nem jön már el sohasem. Menekülne a világ elől, de tudja, itt kell élnie. Menekülne, de nincs hová, eltölti őt a félelem. A vándor, ki mindig bátor volt, elbukott a hosszú úton. Elbukott, itt a vége, nehéz szíve fájva dobog. A vándor, aki mindig kitartott, most összetört és zokog. Zokog, mint egy újszülött, túl sokáig volt erős és jó.",https://poet.hu/vers/346058
neg,Hajdu Dzsenifer,Beszélgetés önmagammal,"Kitárt karjaimmal ölelem a semmit, Nem érinthet már többé senkit. - Senkit? Szememből, mint a folyó, Úgy hullik a bánat. Minden egyes könnycsepp szalad utánad. - Utánad? Megtisztulás, újrakezdés is lehetne, Ha a lelkem jót is beengedhetne. - Lehetne. Szívem romokban, már semmi sem a régi, Még képes vagyok megmenteni. - Képes vagy rá! Minden darabka a kirakó részét képezi, Minden bánatszilánk a lelked fényezi. - Fényezi? Szebbé, ragyogóbbá teszi, Mit később már senki tönkre nem teszi! - Senki.",https://poet.hu/vers/344805
neg,Kovács Iván,Sírás napja,"Sohaországban van egy kiszáradt folyó, melyet csak száraz szemek látnak, kihalt, kopár táján búsuló lelkek állnak. Itt bármi könnyezés be van tiltva, de mégis a Sírás napjára várnak. Egy anya gyermekét szorongatja, kit halálosan emészt a láz. Gyógyulás már nincs kilátásban, s gyászos hangulatba borul a ház. A síráson kívül nincs más fohász! Az eltört játék, vérző orr, hát ilyen lett ez ifjúkor? Ez iskolaév egy borzalom. Ha panaszkodok, megbánom? Nem! Erre Sírás napja alkalom! Miféle gonosz előírás, hogy férfi, ki sír, az hibáz? Amikor Akhilleusz Patrokloszt elvesztette, bátran s nyíltan megkönnyezte. A hősnek Sírás napja megengedte! Sírás napja keringet bennünket, szóval adjunk neki jogos nevet. Nem számít, hogy ki és mi vagy, de Sírás napján le ne maradj, s engedd meg, hogy sírva fakadj!",https://poet.hu/vers/344325
neg,Dtundeanna,"Legalább egyszer érezné, amit érzek","Szerelmes voltam belé, Nem volt elég, hogy mindent Megváltoztasson, ahhoz inkább, Hogy minkettőnket meggyötörjön. Elején tudhattam, Mégis hozzá fűztem álmokat, Kívülről nevettem, belülről sírtam, Éreztem, hogy nem lehet sokáig Mellettem.",https://poet.hu/vers/343701
neg,Zárdai Veronika,Ébredezés nárciszból,"Jön az érzés, hagyom. Igazi, vagy hazugság vajon? Mit üzen, mit mond? ...Hallgatom. Hagyd, hadd mondja, csacsog az ész, megmondja! Mindig, mindig jobban tudja. Figyelsz te rám? Megsúgom. Éberebb vagy, mint gondolod. Tudod te jól, mire vársz, mire vágysz oly nagyon! Pereg a film fejedben, a homokvár szétporlad kezedben. Nem baj, ha rom, túrd össze, másik vár lesz belőle. Tudod már, hogy mi kell hozzá. Homok és víz, gyúrd össze, rakd össze, Tedd hozzá önmagad, ne félj fűszerezni a sarat! Ettől leszel erős, önmagad. Hogy ne támadhassanak meg a vadak.",https://poet.hu/vers/392603
neg,Annnonimus,Milliárd hang,"Elmegyek én, elmegyek. Visszatekintek rövid utam végén. Csodaszép volt. Elmegyek tőled, fájva a múltban marad millió leszaladt könnyed. És az enyémek is. Elmegyek még ma, felszedtem a sátrat. Nem aludtam, a lelkem is néma, de hamis a mosolyom. Ez a hang más. Most már halk. Nem látszik a csillag, a sok ragyogás, amit kaptam. Eltelt ez a hét nap, s fáj most a szél is. Bebújik a Holdba a millió csillag. Az a milliónyi. Milliószor bánom, milliószor szúr, de nem szabad, ezt hát sírva belátom. Nincs többé opcióm. Zúzok és rombolok. Ártok, ahol érem a tegnapot, mert milliárdszor jönnek bántani hangok tetőled álmomban. Ha el tudok aludni egyáltalán.",https://poet.hu/vers/392556
neg,Kucman Annamária,Vendégeim,"Van, hogy mellkasomra ül a maró fájdalom. Nem hívom - csak jön, s én csendben fogadom. Kedves vendég Ő is: szívemet elé tárom, suttoghatja búját-baját - én hallgatom. Van, hogy mellkasomban dúdol az öröm. Kitár minden ablakot, táncol, könnyedén pörög. Kedves vendég Ő is: lelkemet átadom, kacaghatja dalát - én hallgatom. Kitombolták magukat, csendben elvonulnak. Még viszlátot sem mondanak.",https://poet.hu/vers/392518
neg,Filory,Utolsó versem hozzád,"Valaha mindenem kellett, Most az életem is kevés lenne, Valaha engem láttál a legszebbnek, Most még csak rám sem tekintesz, Valaha én voltam a legokosabb neked, Most bármit tehetek, kevés leszek, Hiányodat kimondani nem lehet, De ha valakit igazán szeretsz, elengedsz.",https://poet.hu/vers/392516
neg,Kordély Balázs,Ébredés az Álomból,"Ébredés egy álomból, Ami tán sose volt. Álom, amiben éltem, Hittem, hogy szeretve létezem. Magány, s megannyi rossz megtalál, Balázs felébred, s a magány vár. Szeretve élni, azt kellene, Megnyugodni, boldognak lenni, Nevetni kellene. Csepp boldogság, amire vágyok, Gyerekként ezt elvágták a világtól. Szeretet, bizalom s megannyi jó, amiből kimaradtam, Helyette fájdalom, mi ki-kikacsingat. Jővőbe tekintek, néha boldog vagyok, Hiszem, hogy érték vagyok. Szemeimből könnycsepp kifolyik, Bánat, a rossz újra sírást hoz. Felbukkan, s szorít, elragad, Szemeim könnyesek, könnyek arcomon lefolynak. Könnyeim folynak, s nem apadnak, Nézek magam elé, s könnyeim patakba folynak. Folynak, s nincs, ki megtörölje arcom, Nincs kéz, ami zsebkendőt adjon. Kéz, ami vigyáz rám, Kéz, ami fogja kezem, s érzem: létezem. Édesapát, mint szót, ismerem, Létezését elképzelem. Elképzelem, fogja kezem, Szól: Balázska, drága fiam, gyere ide! Mosoly, mi arcára ül ilyenkor, Elképzelem, s lelkem sír ekkor. Lelkem sír, megszakad, ordít, Tudja, álom ez, amit most leírtam.",https://poet.hu/vers/392460
neg,Molnár Ákos (nightfall),Szonett,"Néma csend lelkemben és a szobámban. Hangod nem tölti élettel a teret. Csókod íze emlék eme magányban, Ami teljesen maga alá temet. Próbállak feledni, de nem sikerül. Túl sok széppel töltötted meg a lelkem, Mely lassan haldoklik, a test kimerül. Egyre azt kérdezem, mit kéne tennem? Pedig ésszel tudom, nem szerethetnélek, Mindazok után, amit megtettél velem. De a lelkem mélyén úgy őrizlek téged, Tagadva a tényét, hogy ártottál nekem. Eltemetve mélyre a kegyetlenséged, Csak a szépséged az, mire emlékezem.",https://poet.hu/vers/392426
neg,H. Gábor Erzsébet,Elvetélt álom,"Gyászruhát ölt a méla lét, szirmok halódnak szerteszét, erőtlen bimbók bomlanak, sápatag fönn a sárga nap. Sajog a szív is, égve fáj, megtört egy álom fénye már, húsomba vájó, bús dalok, lelkembe rúnát róttatok. A föld az éghez van közel, valaki lágyan átölel, a szívem majdnem megszakad, tudom, hogy Isten karja az. Gyászruhát ölt a méla lét, siratja meddő ünnepét, reménye mégsem alszik el, álmáért újra élni mer.",https://poet.hu/vers/392356
neg,Orsós Viktória Nikolett,Üresnek lenni,"Néha úgy érzem, csak porszem vagyok, Ki élni próbál, de már nem ragyog. Lélek nélküli, halovány test, Mely lélegzik, de semmit sem keres. Bennem tátong az üresség, fekete lyuk, Mint csillagtalan éj, hol nincsenek útmutatók. Kívül mosolyt festek magamra, Belül viszont rothad minden tagom. Bárcsak lennék valakinek fontos, Ne csak egy emlék, homályos, bolondos! Egy álom, mit szívből kívánnak, Ne csak egy teher, akit kivágnak. Ne csak eszköz, amit használnak, Hanem egy lélek, kiért fáj a bánat. Érezzék, hogy itt vagyok, létezem, S nem magától értetődő a lélegzetem. Hiába kiáltok hangtalan éjben, A világ süket a bennem égő fényben. Pedig lobogok, csak senki sem lát. Olyan jó lenne végre embernek lenni! Nem dísznek, nem láncnak, nem tükrözésnek, Csak valódinak - hibásnak és érzőnek. Bárcsak egy kéz érne úgy hozzám, Hogy ne törjön szét, csak tartson talán.",https://poet.hu/vers/392308
neg,Fikarc,Mint akit sosem kérdeztek,"Mintha mindennap ugyanaz lenne, és a nap is mindig ugyanott kelne. Szavakat mondok, de süket fülekre talál. Én mondom, vagy csak ábránd ez is talán? Az árnyékom hosszabb, mint én vagyok, követ, mint az emlék, amit nem hagyok. A falon visszhangzik, minden hiába, unatkozom már csendesen kiáltva. Nincs, ki értené, amit mondok, hát én csak feleslegesen szólok? Mint a hajléktalan, ki eledelre kér, de estére mégiscsak üres a tányér. Hallom a beszédet, mégsem szól senki hozzám. Csak a pohár csendje koccan a gondolataim után. Végül az ember egyedül születik, és egyedül hal meg, és a köztes idő is csak csend, amit mások beszélnek meg.",https://poet.hu/vers/392306
neg,Medzsibriczki Aliz,Lelkem kivetülése,"Azt hittem, a testem a boldogságtól változik, S emiatt túlságosan elkényelmesedik, Hogy az állandóan betegeskedés csak a ravasz ősz miatt nyomaszt, S a mosolyom hiánya is csupán személyiségem részeként lankadt. Sok átsírt éjjel után Rá kellett jönnöm most már, Hogy ezeket nem a természet ősanya adta, Hogy ezeket nem a sorsom gépezete dobta: Hanem a te romlott lelked, Ürességtől kongó szíved Fertőzte meg az életemet, S rontotta meg testemet. A múltra tekintve jól tudom, Hogy a legjobb döntésem volt, Mikor végleg elhagytalak, S mindenhonnan tiltottalak. De a képek emlékeznek, Bennem fájdalmas érzéseket keltenek, Hogy az életemből 4 hónapot rád áldoztam, S ezalatt a megérdemelt boldogságtól magamat megfosztottam.",https://poet.hu/vers/392279
neg,Bánlakyné Moravetz Edit,Könnyek nélkül,"Minden lépés éles nyilallás, gerincemen agyamig hatol. Meddig bírom ki jajszó nélkül, meddig tart e szörnyű fájdalom? Kiskertembe lebotorkálok, tekintetem minden szirmot megsimogat; tavasszal palántákat én ültettem el, s ígértem, gondjukat vigyázom. Reméltem, midőn virágba borul a táj, megérkezel, s ölelsz kedvesen; együtt szívunk magunkba illatárt, s gyönyörködünk minden egyes szálban... Teltek a napok, elsírt könnyeimmel öntöztem palántáim tövét, hisz hiába vártam az esőt, száraz föld repedezett, nyögött: égből hetekig egy esőcsepp sem jött... ""Rossz előjel!"" - nyilallt belém egy gondolat. Ha én nem leszek, nincs más, ki sirasson téged. Őrzi-e majd valaki is emlékedet, s lesz-e, ki fiatal arcod felidézze? -. - ...fuvallat simítja hársfa levelét... egy csepp eső cseppen nyakam hajlatán. Esőfelhő takarja el a Napot; sűrűn ömleni kezd égből az áldás... Szívembe most visszatér a remény: ""az élet él, és élni akar!"" Csak hinnünk kell az örök törvényt, s tetteink utódoknak jelet hagynak. Könnyek nélkül - életutamon - hangtalanul tovább baktatok...",https://poet.hu/vers/392235
neg,Steffel Csaba,Lehajtott fejjel,"Lehajtott fejjel ment az utcán, de nem az üzeneteket nézte... A sarkon hiába csillant az új nap fénye, szívét gyötörte még az ""álom"", amit élt, és félt, hogy reggeli kócos haja nem takarja éjben ázott szemét. Elmosódott, homályos képek, vonszolt, fátyolos léptek. Kirakat, madárdal, dudaszó, nem érdekelte már semmi, csak számolta a köveket, és tovább akart menni. Gyereksírás, köszönés, ugatás, nem kapta fel a fejét, undorító, mocsok ez a világ, és hagyjon már mindenki békén! De a szíve dobogott még, nagyon is dobogott feszítő ritmusa, sírva dalolta a tegnapi dallamot... ...és csak ment, ment lehajtott fejjel, és nem az üzeneteket nézte.",https://poet.hu/vers/392210
neg,Szabó Edit,Az erdő csendje,"Nem akarok hinni a szememnek! Tarrá vágott farönkök között megyek, kopaszra vágott, sínylő dombok zöld nélkül, hová lettek a gyönyörű szép erdők? ""Ti vidám környékek! Zöldbe borult mezők, legelő nyájokkal gazdag büszke rétek"" helyett elszáradt fatörzsek, sovány füvek szomorítják tekintetem, ki tette ezt?! Magas fenyőerdő messziről integet, körbeveszi sötét zöldje e kietlent, száraz, sápadt dombokat és völgyeket, kinek szúrt szemet a volt gyönyörűsége? Sokat beszéltek róla az emberek, nem akartam meglátni ezt sohasem, ember, tönkretetted a természetet, nem adok tettedért semmi kegyelmet!",https://poet.hu/vers/392162
neg,Majzik Dóra,Ha tudnád,"Ha kérdőre vonod alázó hangoddal tetteim, talán eszedbe se jut: meg kell vívnom csatáim a sárkányommal - csak nem tudod, hogy több feje van, minden szájból borzalmak szólalnak fel, és azt mondod, el kéne fogadjam? Fázok - és fel kéne melegíts, nem pedig újabb fejként megjelenni, tönkretenni a kártyavárat, amit csendben építgettem, míg aludt a fenevad. De valójában neked ez ennyi, kihúzod az ászt, mert könnyebb ordítva rombolni, mint halkan elismerni, aztán lehajtod fejed a többi közé, engem ettől a hideg ráz. Talán emiatt fázom? Válhatok én is fejjé, melynek száján ezer és millió csúfság várakozik, hogy utódként csapódjon egy szerencsétlen lelkén? Nem. Bennem is lakozik valami, ami sokkal fényesebb, mint az ajkaitokról lefolyó nyálban rejlő kegyetlenség. Csípi a nyelved a ferdítés, hazugság, saját szavaidnak súlya. Megérdemelnéd a saját várad, de csak félsz és óvakodsz a társaidtól, akikről váltig hiszed, hogy falad tégláit bontani akarják. Nézz ki a toronyból, megláthatsz engem a kapuban várva belülről, hogy leereszd a láncokat a lelked mélyén lapuló szeretetről.",https://poet.hu/vers/392161
neg,Kiki,A BKV-n ülve,"Újra itt a busz - súg a néma, üres a tér, bámul minden szempár, szinte csak kér. Fussak-e vagy maradjak? Képtelen vagyok. A játék elkezdődött - ezen nem állíthatok. A busz csak zörög, szorul minden levegő, szívem lüktet, ez szinte már előkelő, torkom szorít, fuldokolva tüzet lehelem, szorítása szúró, éles - nincs kegyelem. Kezem remeg, s testem újra zajtól zúg, csak az agyam csapdája - jól hason rúg. Nincs kiút, csak az őrületnek útja, mert minden perc egy méreg sötét kútja. Szívem zakatol, egy börtönbezárt madár. A busz falai szűkek, közben rám tör a halál. A légzés fullaszt, kapkodok, elvesztem, belülről robbanok, s őrülten reszketem. De jön a csend, a vihar enyhül lassan, testem fáradt, elmém még harcban, az élet újra nevet - csapást dobott rám, a szám most már 37 - egy ellen áll.",https://poet.hu/vers/391780
neg,Békássy Balázs,Veszélyes ez a pince: Rossz az éjszaka,"Előzmény: Veszély a pincében Egy nő miért kopog férfizsaru ajtaján, amikor kezdődik az éj s elmúlt kilenc? Vagy a társa, vagy a szeretője? Ha egyik sem, akkor kérdése, illetve észrevétele lehet. Illeana Scott azt állítja, valami nem kóser a jelentésekkel. Lefelé a lépcsőn, amerre az imént feljött, és ezek nem macskaköves s nem is egyenletes útfelületű utcák. Csak egy gyönyörű s csinos boszorkány csilingelhet éjnek évadján az ajtón. Egy zsarunál a vasárnap is hétköznap? Az okos nőcskét az omladozó falak sem rettentik el a falfehérre kopott oszlopokkal. A dögös ügynök gesztikulál, hogy pofátlan és szándékosan óvatlan az elkövető. Öntelt jellem, aki gúnyolódik a rendőrséggel. Lehet egy nő az önhibáján kívül felelőtlen? Ez a nő akkor a legszexisebb, ha mosolyog. Az ínycsiklandó külső mögött azonban ész is lapul. Igaza van, hogy az illető undorító szemétláda erős feketehumorral. A hölgy már azt is bánja, hogy belekóstolt az ajkába s vendégeskedett az ágyában. Most azt nem szabad engednie, hogy e zavart csirkefogó beférkőzzön az agyába. Jól látja, hogy nagy szakmai hibát vétett a ranglétra e magas fokán. Pszichológiát is végzett, sajnos türelmetlen nyomozó teremti szájon s sóhajt fel fájdalmában. A bűnösnek van egy öccse, aki nem kedveli a bátyját. Az anyjuk mondta is a szövetségieknek, a fia veszélyes ember! A francia kopó bocsánatot kér az enyhén arcon törölt asszonytól, kinek nincs megoldatlan ügye. Megbánása jeleként mond annyit, nem ütött még meg nőt. Könnyek Illeana szemében, de elfogadhatta a bocsánatkérést. Mert a szemébe nézve mondja az üzenetet, ne hagyják futni ezt a férget! Scott nyomozónőt üldözőbe veszik a belvárosi forgalomban s a hídig hajszolják, ami van vagy féltucat utca. A gazfickó nem végzett, csak Illeana jobb sofőr nála, és ütközés nélkül e kicsi káoszban megáll. A vétkes meglépett, viszont csapdába sétál. E két élet megreked, az életeik ott ragadnak az alagsorban. Scott asszony vezetékese csörög, az egykori társa az. A hó belepett mindent e ház előtt, ő maga pedig jól van. Nem ideje befejezni a forró fürdőt? Aztán várhatja őt egy köntös.",https://poet.hu/vers/391607
neg,Black Ákos,Minden este küzdök...,"Saját magammal küzdök, nincs más, ki árthatna. A legnagyobb veszélyt én jelentem magamra. Meg is verhetnének, de nem teszik, kihasználhatnának, de nem teszik, láthatatlan elvegyülve élek és ez jólesik. A baj akkor kezdődik, mikor elmém ébredezik, védekeznék, de sajnos hozzám tartozik. Az agyam negatív tengereken kalandozik, próbálnék elaludni, a pánik eluralkodik. Csak én, kettesben az elmémmel, ez a rengeteg ártó gondolat, úgy érzem, felnégyel. Nagy küzdelmek, mire a szívverés visszalassul, azt hiszem, elfáradtam a sok altatótól. Ez a csodás test jár a legrosszabbul, szedálom-pusztítom, mert nem alszom józanabbul. Kidőlök-elalszom, reggel fáradtan ébredek, este újra támad, mint egy gonosz kísértet.",https://poet.hu/vers/391520
neg,L Atesz,A hőség,"Sétálni a melegben Nem egyszerű dolog. Ha az UV megsüt, S felcsapja a port. Fejed búbján érzed A fájdalom nyílhegyét. Vagy a mentőben végzed, S megtudod a Nap erejét.",https://poet.hu/vers/391514
neg,Békássy Balázs,Veszély a pincében,"Nem vagyok festő, mégis festek. Álnok ámokfutó vándorlás az életem, a lelkem régóta és mélyen romlott! Naiv elgondolás a részemről, hogy bármikor idehajózhat a szerelem. Tőrbe csalt zsandárt hálózok be reményteli nyomulással. Hogyan is hihettem azt, hogy túljárok az eszén egy minden egészében eszes s dögös veteránnak? Pedig én aztán utána loholok hóbuckákon! A vágy hajt újskót tájakon. Apám lelépett e tágas házból, hol lehet? Nem ismertem a gondviselőmet, a vér szerinti öregemet. Neki szeretnék bizonyítani? Torz személyiség csak bűnt hagy hátra keréknyomként a porban, semmiféle érdembeni emléket a jövő szemének. Az ikertestvérem is okosabb nálam s mindig tudja, hol vagyok? Ez a szenvedély tombolása a zöld szemek lovaglásáért, de nem érett érzelmek szikrázó tükröződése biztos s egyenes alapokon. Elfogytak, lemaradtak a tanúk és mit értem el? Van pár gyönyörű minőségi képem. Ám tehetséget nem pótol a törtetés, szóval inalás, amennyiben elég gyors vagyok. A fakabátnő azonban eszesebb, lakat kattan sebesen cellámon!",https://poet.hu/vers/391453
neg,Batáry Károly,Zohra,"Öt évesen ellopták, eladták szolgálólánynak, rabnak, egy öreg asszony vette meg, segítenie kellett, nem volt nehéz, szerette, nagymamának nevezte, idős és beteg volt már, módos kupleráj tulajdonos, múltját borítja homály. A lányok hozzá bejártak, kedvesek voltak a kislánnyal. Talán tíz éves lehetett, mikor meghalt a madám, egy házaspárnak eladták. Mind a kettő kihasználta, üzelmeiket fedezni kellett, mindegyik ezt kívánta. Hazugságot nem szerette, talán igaz lehetne élete. Zohra megszökött pár év múlva, szabad lett, nem kísértette múltja. Tizennégy évesen saját lábára állt, barátai segítettek, ismerősök, a lányok, a nyilvános házból.",https://poet.hu/vers/391352
neg,Vigné Angyal Karolina Imola,Üresség,"Ülök a csendben, nincs se szó, se hang, csak bennem lüktet valami alattomos. Nem sikolt, nem kér, nem könyörög az üresség: hangtalan torok. Nem könny, nem seb, nem látható, de mégis ott van, s nem múló. Mint hideg kő a mellkasomban, úgy nyom a csend minden mondatban. Nincs arc, akit hibáztathatnék, nincs tett, amit visszavonhatnék. Csak ez az űr hangtalan kín, mintha a lelkem sírna, de némán, kívül-in. A fájdalom nem mindig sikoltva jön, van, hogy csak néz, és megül a küszöbön. Ott van velem reggel, este, és én mosolygok, mintha nem lenne. De belül... valami régóta fáj, kimondatlanul, ahogy az üresség csendje múlik el sosem, úgy táncol bennem a lelkifájdalom velem.",https://poet.hu/vers/391253
neg,Mészáros László MLacko,Depresszió,"A depresszió népbetegségeink egyike, Bárkit elérhet már, meg nem válogatva, Kellemetlen, rossz élmények hatására Keletkezhet kedélyednek betegsége. Lehetsz rosszkedvű, szomorú, étvágytalan, Elmehet kedved mindentől és mindenkitől, Idegessé válhatsz nyüzsgő környezetedtől, Kesereghetsz csak céltalanul minduntalan. Zavarhat más embereknek víg boldogsága, Ingerelhet túlfűtött, optimista jókedvűségük, De ha csupán pesszimistán lesve figyelünk, Akkor marad lelkünk kínzó búskomorsága. Járhat hangulati életünk mániás zavarral, Melyben eluralkodhat a mély melankólia, Jellemző tünete a hangulat nyomottsága, Együttjár levertséggel, sok-sok búsulással. Eme hangulati zavar teljesen megokolhatatlan, És sokszor céltalanul útelágazáshoz vezethet, Ezen fázis egészében oly érzelemmentes lehet, S az érzelem-nélküliség megérint oly fájdalmasan. Tetteinket félelem, szorongás, rémület övezheti, Testi-lelki tevékenységeink úgy meglassulhatnak, Az emberek látva akaratgyengének titulálhatnak, De ki ezt át nem élte, az pont meg nem ítélheti! Ha téged nem sodort magával ez az érzés, S el sem tudod képzelni, ez mit is jelenthet, Akkor az életed eddig rendben mehetett, S így elmondhatod sorsutadról: szerencsés! De ha bekeverednél egy sarki Depresszóba, S kedved lenne inni egy stampó melankólát, Vigyázz, és tudd, számodra hol van a korlát, Mert könnyeden belemehetsz a lecsóba!",https://poet.hu/vers/391203
neg,Flying.thoughts,Méreg,"Olyan, mint a méreg, Emberben lévő méreg, Mi ködöt hoz szemem elé, Erőt, félelmet, agressziót belé. Semmi félelmem feléd, Véresre verni téged, Hisz egy manipulatív szörnyeteg, Ki játssza hercegnőt gyerekeknek. Nem veszi észre magát, 5 kg vakolat nem takar tokát, Ki nem változtat magán, S esténként sírva temeti ágyba magát. Jaj, ne, mérges rám, Mintha tudna hatni rám, Az, ki anyámnak hiszi magát, Az, ki nyűgként ""gondoskodik"" rólam. Tudja, hogy nem vagyok gyerek, De addig nem figyel, míg el nem borít a méreg, S történetében én volnék a szörnyeteg, a féreg, S fullasztó személyisége itt a méreg.",https://poet.hu/vers/391161
